dataset,original_filename,absolute_path,relative_path,extension,file_size,checksum_sha256,likely_sensor_type,candidate_recording_id,notes
nln_emp,Balance Impeller 2.pdf,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Appendices/Reports/Balance reports/Balance Impeller 2.pdf,data/raw/nln_emp/Appendices/Reports/Balance reports/Balance Impeller 2.pdf,pdf,11323,4fd2fbd93b7cf778939fe502cf96c90bb353c9e9232d6caa8a0572279c295ccd,metadata_or_documentation,balance_impeller_2,documentation_or_metadata_file
nln_emp,Balance Impeller 3.pdf,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Appendices/Reports/Balance reports/Balance Impeller 3.pdf,data/raw/nln_emp/Appendices/Reports/Balance reports/Balance Impeller 3.pdf,pdf,11329,64ff13593a4b86a439193c297c771f2a6d86166f2481f5aee6a79e4aded37858,metadata_or_documentation,balance_impeller_3,documentation_or_metadata_file
nln_emp,Electric_Motor-2_100_time-bearing bpfi 1-ch1.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfi 1/Electric_Motor-2_100_time-bearing bpfi 1-ch1.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfi 1/Electric_Motor-2_100_time-bearing bpfi 1-ch1.csv,csv,58431665,03231bc922a1cb0f149bb2585ae8001ccc87832ca6527546a51ed4b14ce8b72b,current,motor_2_100_bearing_bpfi_1,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bpfi 1-ch2.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfi 1/Electric_Motor-2_100_time-bearing bpfi 1-ch2.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfi 1/Electric_Motor-2_100_time-bearing bpfi 1-ch2.csv,csv,58451470,6e59cb453a2d8b64a49f3e490231df541c035229c1c865421c12440e2c508421,current,motor_2_100_bearing_bpfi_1,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bpfi 1-ch3.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfi 1/Electric_Motor-2_100_time-bearing bpfi 1-ch3.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfi 1/Electric_Motor-2_100_time-bearing bpfi 1-ch3.csv,csv,58433884,22c52f038c4d5ed8add12fb7bb63bd15e0fd2574d6feb5b2647499375f0f4581,current,motor_2_100_bearing_bpfi_1,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bpfi 1-ch4.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfi 1/Electric_Motor-2_100_time-bearing bpfi 1-ch4.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfi 1/Electric_Motor-2_100_time-bearing bpfi 1-ch4.csv,csv,57525886,71157171e78c769659ccb6cf0cb99c372de33095bb9b7eea0ea64ffd6e940247,current,motor_2_100_bearing_bpfi_1,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bpfi 1-ch5.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfi 1/Electric_Motor-2_100_time-bearing bpfi 1-ch5.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfi 1/Electric_Motor-2_100_time-bearing bpfi 1-ch5.csv,csv,57527765,a7ff01a1e4a78ebcf911844da573d7731447af4f99ea056b662c0d42f3578735,current,motor_2_100_bearing_bpfi_1,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bpfi 1-ch6.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfi 1/Electric_Motor-2_100_time-bearing bpfi 1-ch6.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfi 1/Electric_Motor-2_100_time-bearing bpfi 1-ch6.csv,csv,57528302,8d5644729e58775ae8947ab0bc1adeb6195c4610ca8179c8781e79f78b774770,current,motor_2_100_bearing_bpfi_1,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bpfi 2-ch1.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfi 2/Electric_Motor-2_100_time-bearing bpfi 2-ch1.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfi 2/Electric_Motor-2_100_time-bearing bpfi 2-ch1.csv,csv,30941693,6519fa413e33d4da784685f4af697d2a0f94b8f03697fa89e1659a1bfc8e846c,current,motor_2_100_bearing_bpfi_2,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bpfi 2-ch2.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfi 2/Electric_Motor-2_100_time-bearing bpfi 2-ch2.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfi 2/Electric_Motor-2_100_time-bearing bpfi 2-ch2.csv,csv,30946546,0dae2ad5bb3331b214084d87a5a84a50f7f68c042072e004526598ab524675c2,current,motor_2_100_bearing_bpfi_2,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bpfi 2-ch3.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfi 2/Electric_Motor-2_100_time-bearing bpfi 2-ch3.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfi 2/Electric_Motor-2_100_time-bearing bpfi 2-ch3.csv,csv,30941450,7827332145cc6a61032b34a63c143501851bd44d2d00604cfb749c5256010f44,current,motor_2_100_bearing_bpfi_2,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bpfi 2-ch4.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfi 2/Electric_Motor-2_100_time-bearing bpfi 2-ch4.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfi 2/Electric_Motor-2_100_time-bearing bpfi 2-ch4.csv,csv,30486310,94b143704a1f807377cbb5a7d0140c30fac7e3d178917eea781416554c218ac6,current,motor_2_100_bearing_bpfi_2,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bpfi 2-ch5.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfi 2/Electric_Motor-2_100_time-bearing bpfi 2-ch5.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfi 2/Electric_Motor-2_100_time-bearing bpfi 2-ch5.csv,csv,30487369,95ed8904790a23174efd1c9286c41454f3f31c11a4aa9ed9f6a6c45e1bcbb860,current,motor_2_100_bearing_bpfi_2,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bpfi 2-ch6.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfi 2/Electric_Motor-2_100_time-bearing bpfi 2-ch6.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfi 2/Electric_Motor-2_100_time-bearing bpfi 2-ch6.csv,csv,30486829,19af99fbae4e88ec721af9808aeb9d338a93416c1d98a61bf9a5b8e2f44d78e1,current,motor_2_100_bearing_bpfi_2,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bpfi 3-ch1.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfi 3/Electric_Motor-2_100_time-bearing bpfi 3-ch1.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfi 3/Electric_Motor-2_100_time-bearing bpfi 3-ch1.csv,csv,30941614,123e56b764eae25a328f6570d7999b5d0f13e62488a519f5b95457f14cc2b100,current,motor_2_100_bearing_bpfi_3,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bpfi 3-ch2.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfi 3/Electric_Motor-2_100_time-bearing bpfi 3-ch2.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfi 3/Electric_Motor-2_100_time-bearing bpfi 3-ch2.csv,csv,30942517,dd130c43a89c355545f46363967b8b32fd84613c1d7323487e2428e5044a670f,current,motor_2_100_bearing_bpfi_3,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bpfi 3-ch3.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfi 3/Electric_Motor-2_100_time-bearing bpfi 3-ch3.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfi 3/Electric_Motor-2_100_time-bearing bpfi 3-ch3.csv,csv,30942860,8aa7dbcac88e0ec14d9b27d667b148fc1801e96cc21219f46c96c6b8bb0e5042,current,motor_2_100_bearing_bpfi_3,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bpfi 3-ch4.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfi 3/Electric_Motor-2_100_time-bearing bpfi 3-ch4.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfi 3/Electric_Motor-2_100_time-bearing bpfi 3-ch4.csv,csv,30484369,1aad5029c030e82d0c58ec59cd149743a2b279e6847f485a2e6490a980878450,current,motor_2_100_bearing_bpfi_3,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bpfi 3-ch5.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfi 3/Electric_Motor-2_100_time-bearing bpfi 3-ch5.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfi 3/Electric_Motor-2_100_time-bearing bpfi 3-ch5.csv,csv,30486433,1fdcb1150f6e3270c92b7663d67f401ad4d9e518466d2a0baee0bcc8fedc9508,current,motor_2_100_bearing_bpfi_3,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bpfi 3-ch6.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfi 3/Electric_Motor-2_100_time-bearing bpfi 3-ch6.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfi 3/Electric_Motor-2_100_time-bearing bpfi 3-ch6.csv,csv,30484968,48fee4c4a3a9d22a98286f5e311e47b800f7efa436058a75a3755698a810c404,current,motor_2_100_bearing_bpfi_3,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bpfo 1-ch1.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfo 1/Electric_Motor-2_100_time-bearing bpfo 1-ch1.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfo 1/Electric_Motor-2_100_time-bearing bpfo 1-ch1.csv,csv,25446312,6d7bd6960a94fce6b9b03d7e043e789491a7e832dbcd0ec6b5b7ee743b2e13a2,current,motor_2_100_bearing_bpfo_1,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bpfo 1-ch2.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfo 1/Electric_Motor-2_100_time-bearing bpfo 1-ch2.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfo 1/Electric_Motor-2_100_time-bearing bpfo 1-ch2.csv,csv,25452845,92c30f25d9423c68b4bf69ebb359856b28c42db41478e56c73c80cdbc2376c8b,current,motor_2_100_bearing_bpfo_1,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bpfo 1-ch3.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfo 1/Electric_Motor-2_100_time-bearing bpfo 1-ch3.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfo 1/Electric_Motor-2_100_time-bearing bpfo 1-ch3.csv,csv,25444540,c74573639f53287390f2a856ba8eafa67aa2c69ed1afd14e759b51fc786a9c4e,current,motor_2_100_bearing_bpfo_1,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bpfo 1-ch4.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfo 1/Electric_Motor-2_100_time-bearing bpfo 1-ch4.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfo 1/Electric_Motor-2_100_time-bearing bpfo 1-ch4.csv,csv,25077476,36994a37c3a3d0d5de73fe3bf35a710077d020662ac56560797039034f8611b0,current,motor_2_100_bearing_bpfo_1,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bpfo 1-ch5.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfo 1/Electric_Motor-2_100_time-bearing bpfo 1-ch5.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfo 1/Electric_Motor-2_100_time-bearing bpfo 1-ch5.csv,csv,25077630,e2415a5e79a80b6b0bd4b7bacb72b8837ccfb36ef170ccef1f0183e3fa7fe0f9,current,motor_2_100_bearing_bpfo_1,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bpfo 1-ch6.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfo 1/Electric_Motor-2_100_time-bearing bpfo 1-ch6.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfo 1/Electric_Motor-2_100_time-bearing bpfo 1-ch6.csv,csv,25076123,98196244676fbcc38d38d1780c7ce29e53e986809b0c122e08b093fc3e06b74b,current,motor_2_100_bearing_bpfo_1,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bpfo 2-ch1.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfo 2/Electric_Motor-2_100_time-bearing bpfo 2-ch1.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfo 2/Electric_Motor-2_100_time-bearing bpfo 2-ch1.csv,csv,41942086,b15b52f9ef967c0632688cbc434565c2193850ac9710f643512a88a42350e54c,current,motor_2_100_bearing_bpfo_2,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bpfo 2-ch2.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfo 2/Electric_Motor-2_100_time-bearing bpfo 2-ch2.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfo 2/Electric_Motor-2_100_time-bearing bpfo 2-ch2.csv,csv,41952789,11b2378495886f58d75f520894dfe5af564bd3e87f9cf4b7c02ae2458369236c,current,motor_2_100_bearing_bpfo_2,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bpfo 2-ch3.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfo 2/Electric_Motor-2_100_time-bearing bpfo 2-ch3.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfo 2/Electric_Motor-2_100_time-bearing bpfo 2-ch3.csv,csv,41944697,460eb3a72d6056f91c5b4391a93b30c219d9a2947e440cbd380839bdbdc7baa7,current,motor_2_100_bearing_bpfo_2,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bpfo 2-ch4.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfo 2/Electric_Motor-2_100_time-bearing bpfo 2-ch4.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfo 2/Electric_Motor-2_100_time-bearing bpfo 2-ch4.csv,csv,41304741,ea8a385ab8ff0fd82dc0d91784a436e2003f1a05740f27845df2da7cba9a182b,current,motor_2_100_bearing_bpfo_2,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bpfo 2-ch5.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfo 2/Electric_Motor-2_100_time-bearing bpfo 2-ch5.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfo 2/Electric_Motor-2_100_time-bearing bpfo 2-ch5.csv,csv,41305769,da727af925e6db0efae228feb5cbb7b11ead3337cf8304ba65645440b131ac04,current,motor_2_100_bearing_bpfo_2,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bpfo 2-ch6.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfo 2/Electric_Motor-2_100_time-bearing bpfo 2-ch6.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfo 2/Electric_Motor-2_100_time-bearing bpfo 2-ch6.csv,csv,41305448,6fa6453f444837bc7d2a2f47f0c5a03ee4206c4df9c494ee96567d3dca6d1c70,current,motor_2_100_bearing_bpfo_2,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfo 3/Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfo 3/Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,csv,41936835,cb9ff2f4b83fa1f9bada45891c13ef53c7960018a90a39fbe6c54cd6aee06fd6,current,motor_2_100_bearing_bpfo_3,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bpfo 3-ch2.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfo 3/Electric_Motor-2_100_time-bearing bpfo 3-ch2.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfo 3/Electric_Motor-2_100_time-bearing bpfo 3-ch2.csv,csv,41950006,8dd947cea645ac51e1b07a713f2f4a6005c2e1dd0a4da46bf12a15219408322a,current,motor_2_100_bearing_bpfo_3,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bpfo 3-ch3.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfo 3/Electric_Motor-2_100_time-bearing bpfo 3-ch3.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfo 3/Electric_Motor-2_100_time-bearing bpfo 3-ch3.csv,csv,41940763,117b2cb331c7a2376fdad5cbd127054dd0650f6a5531fa7290eaf418c52c899e,current,motor_2_100_bearing_bpfo_3,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bpfo 3-ch4.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfo 3/Electric_Motor-2_100_time-bearing bpfo 3-ch4.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfo 3/Electric_Motor-2_100_time-bearing bpfo 3-ch4.csv,csv,41300866,00b7b94e6965787c9e9d78365118fe1912598c8402f948e7be9902d33997d1a6,current,motor_2_100_bearing_bpfo_3,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bpfo 3-ch5.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfo 3/Electric_Motor-2_100_time-bearing bpfo 3-ch5.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfo 3/Electric_Motor-2_100_time-bearing bpfo 3-ch5.csv,csv,41306670,d5d3aa1c9eb53d18fcbd43355d3f7f67432e2bab042cfbf179021298cff52a4e,current,motor_2_100_bearing_bpfo_3,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bpfo 3-ch6.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfo 3/Electric_Motor-2_100_time-bearing bpfo 3-ch6.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bpfo 3/Electric_Motor-2_100_time-bearing bpfo 3-ch6.csv,csv,41305380,5210fd9c359ec0e6536b2f85b9ab498c60ca44d0d6abd3bee928dcaa9bb5ec0c,current,motor_2_100_bearing_bpfo_3,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bsf-ch1.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bsf/Electric_Motor-2_100_time-bearing bsf-ch1.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bsf/Electric_Motor-2_100_time-bearing bsf-ch1.csv,csv,30939981,a3d79f37cf803cf7d1c448a3ee42dd7a0388a46df544a14c5f3c364bf0465ce5,current,motor_2_100_bearing_bsf,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bsf-ch2.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bsf/Electric_Motor-2_100_time-bearing bsf-ch2.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bsf/Electric_Motor-2_100_time-bearing bsf-ch2.csv,csv,30949206,28a1c3d6a5d2663bbb740aa1044cc0e5fe80bac393543e778bb354db6f3a323a,current,motor_2_100_bearing_bsf,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bsf-ch3.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bsf/Electric_Motor-2_100_time-bearing bsf-ch3.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bsf/Electric_Motor-2_100_time-bearing bsf-ch3.csv,csv,30940483,8408ef0d28314f06483b40622937d32756d92b30254033672826531afe0f406a,current,motor_2_100_bearing_bsf,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bsf-ch4.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bsf/Electric_Motor-2_100_time-bearing bsf-ch4.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bsf/Electric_Motor-2_100_time-bearing bsf-ch4.csv,csv,30485726,b7000ac4f315d02ec27a2b2717bb8810ff5a4bbb08c169e18c2db782e6092d40,current,motor_2_100_bearing_bsf,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bsf-ch5.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bsf/Electric_Motor-2_100_time-bearing bsf-ch5.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bsf/Electric_Motor-2_100_time-bearing bsf-ch5.csv,csv,30488167,8697965e80139a0c851afb69d526757228a759d150fbf3c7cd6d39c2d23a9505,current,motor_2_100_bearing_bsf,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing bsf-ch6.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bsf/Electric_Motor-2_100_time-bearing bsf-ch6.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing bsf/Electric_Motor-2_100_time-bearing bsf-ch6.csv,csv,30483850,0523518ce162aa21025f18901ec3663576d01bf09d0c0a889a145c2bec726779,current,motor_2_100_bearing_bsf,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing contaminated-ch1.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing contaminated/Electric_Motor-2_100_time-bearing contaminated-ch1.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing contaminated/Electric_Motor-2_100_time-bearing contaminated-ch1.csv,csv,36439793,c45c82d26f9c5f6f863df1231c9e365afba75279645f69898261ff9c4ee1ba15,current,motor_2_100_bearing_contaminated,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing contaminated-ch2.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing contaminated/Electric_Motor-2_100_time-bearing contaminated-ch2.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing contaminated/Electric_Motor-2_100_time-bearing contaminated-ch2.csv,csv,36449039,6d7aea8d4cc4dae54f8abab3e6af34141f490a53588aa4cd3e53de2c9f72278d,current,motor_2_100_bearing_contaminated,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing contaminated-ch3.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing contaminated/Electric_Motor-2_100_time-bearing contaminated-ch3.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing contaminated/Electric_Motor-2_100_time-bearing contaminated-ch3.csv,csv,36439624,c570159c57eff59f25f01d487b8a3a60b7d766bcc7b2202c392609adc650e55c,current,motor_2_100_bearing_contaminated,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_100_time-bearing contaminated-ch4.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing contaminated/Electric_Motor-2_100_time-bearing contaminated-ch4.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/100/bearing contaminated/Electric_Motor-2_100_time-bearing contaminated-ch4.csv,csv,35895074,83736a22bb5da388e90db21d31fd7f981854045c0818e8060948e10e7620143d,current,motor_2_100_bearing_contaminated,nln_emp_electric_branch;channel_file
