relative_path,original_filename,top_level_key,channel_index,channel_name,channel_path,channel_device,channel_raster,channel_unit,channel_type_code,channel_x_index,channel_downsampling,n_samples,channel_min,channel_max,inferred_sensor_type,read_error
data/raw/paderborn/K001/N09_M07_F10_K001_4.mat,N09_M07_F10_K001_4.mat,N09_M07_F10_K001_4,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/K001/N09_M07_F10_K001_5.mat,N09_M07_F10_K001_5.mat,N09_M07_F10_K001_5,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/K001/N09_M07_F10_K001_5.mat,N09_M07_F10_K001_5.mat,N09_M07_F10_K001_5,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/K001/N09_M07_F10_K001_5.mat,N09_M07_F10_K001_5.mat,N09_M07_F10_K001_5,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/K001/N09_M07_F10_K001_5.mat,N09_M07_F10_K001_5.mat,N09_M07_F10_K001_5,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/K001/N09_M07_F10_K001_5.mat,N09_M07_F10_K001_5.mat,N09_M07_F10_K001_5,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/K001/N09_M07_F10_K001_5.mat,N09_M07_F10_K001_5.mat,N09_M07_F10_K001_5,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/K001/N09_M07_F10_K001_5.mat,N09_M07_F10_K001_5.mat,N09_M07_F10_K001_5,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/K001/N09_M07_F10_K001_6.mat,N09_M07_F10_K001_6.mat,N09_M07_F10_K001_6,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16006,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/K001/N09_M07_F10_K001_6.mat,N09_M07_F10_K001_6.mat,N09_M07_F10_K001_6,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,257462,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/K001/N09_M07_F10_K001_6.mat,N09_M07_F10_K001_6.mat,N09_M07_F10_K001_6,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,257462,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/K001/N09_M07_F10_K001_6.mat,N09_M07_F10_K001_6.mat,N09_M07_F10_K001_6,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16006,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/K001/N09_M07_F10_K001_6.mat,N09_M07_F10_K001_6.mat,N09_M07_F10_K001_6,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/K001/N09_M07_F10_K001_6.mat,N09_M07_F10_K001_6.mat,N09_M07_F10_K001_6,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16006,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/K001/N09_M07_F10_K001_6.mat,N09_M07_F10_K001_6.mat,N09_M07_F10_K001_6,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,257462,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/K001/N09_M07_F10_K001_7.mat,N09_M07_F10_K001_7.mat,N09_M07_F10_K001_7,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/K001/N09_M07_F10_K001_7.mat,N09_M07_F10_K001_7.mat,N09_M07_F10_K001_7,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256003,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/K001/N09_M07_F10_K001_7.mat,N09_M07_F10_K001_7.mat,N09_M07_F10_K001_7,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256003,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/K001/N09_M07_F10_K001_7.mat,N09_M07_F10_K001_7.mat,N09_M07_F10_K001_7,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/K001/N09_M07_F10_K001_7.mat,N09_M07_F10_K001_7.mat,N09_M07_F10_K001_7,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/K001/N09_M07_F10_K001_7.mat,N09_M07_F10_K001_7.mat,N09_M07_F10_K001_7,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/K001/N09_M07_F10_K001_7.mat,N09_M07_F10_K001_7.mat,N09_M07_F10_K001_7,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256003,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/K001/N09_M07_F10_K001_8.mat,N09_M07_F10_K001_8.mat,N09_M07_F10_K001_8,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16006,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/K001/N09_M07_F10_K001_8.mat,N09_M07_F10_K001_8.mat,N09_M07_F10_K001_8,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256813,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/K001/N09_M07_F10_K001_8.mat,N09_M07_F10_K001_8.mat,N09_M07_F10_K001_8,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256813,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/K001/N09_M07_F10_K001_8.mat,N09_M07_F10_K001_8.mat,N09_M07_F10_K001_8,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16006,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/K001/N09_M07_F10_K001_8.mat,N09_M07_F10_K001_8.mat,N09_M07_F10_K001_8,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/K001/N09_M07_F10_K001_8.mat,N09_M07_F10_K001_8.mat,N09_M07_F10_K001_8,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16006,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/K001/N09_M07_F10_K001_8.mat,N09_M07_F10_K001_8.mat,N09_M07_F10_K001_8,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256813,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/K001/N09_M07_F10_K001_9.mat,N09_M07_F10_K001_9.mat,N09_M07_F10_K001_9,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/K001/N09_M07_F10_K001_9.mat,N09_M07_F10_K001_9.mat,N09_M07_F10_K001_9,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/K001/N09_M07_F10_K001_9.mat,N09_M07_F10_K001_9.mat,N09_M07_F10_K001_9,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/K001/N09_M07_F10_K001_9.mat,N09_M07_F10_K001_9.mat,N09_M07_F10_K001_9,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/K001/N09_M07_F10_K001_9.mat,N09_M07_F10_K001_9.mat,N09_M07_F10_K001_9,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/K001/N09_M07_F10_K001_9.mat,N09_M07_F10_K001_9.mat,N09_M07_F10_K001_9,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/K001/N09_M07_F10_K001_9.mat,N09_M07_F10_K001_9.mat,N09_M07_F10_K001_9,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/K001/N15_M01_F10_K001_1.mat,N15_M01_F10_K001_1.mat,N15_M01_F10_K001_1,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16005,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/K001/N15_M01_F10_K001_1.mat,N15_M01_F10_K001_1.mat,N15_M01_F10_K001_1,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256070,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/K001/N15_M01_F10_K001_1.mat,N15_M01_F10_K001_1.mat,N15_M01_F10_K001_1,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256070,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/K001/N15_M01_F10_K001_1.mat,N15_M01_F10_K001_1.mat,N15_M01_F10_K001_1,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16005,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/K001/N15_M01_F10_K001_1.mat,N15_M01_F10_K001_1.mat,N15_M01_F10_K001_1,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/K001/N15_M01_F10_K001_1.mat,N15_M01_F10_K001_1.mat,N15_M01_F10_K001_1,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16005,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/K001/N15_M01_F10_K001_1.mat,N15_M01_F10_K001_1.mat,N15_M01_F10_K001_1,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256070,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/K001/N15_M01_F10_K001_10.mat,N15_M01_F10_K001_10.mat,N15_M01_F10_K001_10,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16006,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/K001/N15_M01_F10_K001_10.mat,N15_M01_F10_K001_10.mat,N15_M01_F10_K001_10,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256327,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/K001/N15_M01_F10_K001_10.mat,N15_M01_F10_K001_10.mat,N15_M01_F10_K001_10,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256327,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/K001/N15_M01_F10_K001_10.mat,N15_M01_F10_K001_10.mat,N15_M01_F10_K001_10,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16006,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/K001/N15_M01_F10_K001_10.mat,N15_M01_F10_K001_10.mat,N15_M01_F10_K001_10,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/K001/N15_M01_F10_K001_10.mat,N15_M01_F10_K001_10.mat,N15_M01_F10_K001_10,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16006,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/K001/N15_M01_F10_K001_10.mat,N15_M01_F10_K001_10.mat,N15_M01_F10_K001_10,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256327,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/K001/N15_M01_F10_K001_11.mat,N15_M01_F10_K001_11.mat,N15_M01_F10_K001_11,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/K001/N15_M01_F10_K001_11.mat,N15_M01_F10_K001_11.mat,N15_M01_F10_K001_11,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/K001/N15_M01_F10_K001_11.mat,N15_M01_F10_K001_11.mat,N15_M01_F10_K001_11,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/K001/N15_M01_F10_K001_11.mat,N15_M01_F10_K001_11.mat,N15_M01_F10_K001_11,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/K001/N15_M01_F10_K001_11.mat,N15_M01_F10_K001_11.mat,N15_M01_F10_K001_11,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/K001/N15_M01_F10_K001_11.mat,N15_M01_F10_K001_11.mat,N15_M01_F10_K001_11,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/K001/N15_M01_F10_K001_11.mat,N15_M01_F10_K001_11.mat,N15_M01_F10_K001_11,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/K001/N15_M01_F10_K001_12.mat,N15_M01_F10_K001_12.mat,N15_M01_F10_K001_12,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16006,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/K001/N15_M01_F10_K001_12.mat,N15_M01_F10_K001_12.mat,N15_M01_F10_K001_12,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256085,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/K001/N15_M01_F10_K001_12.mat,N15_M01_F10_K001_12.mat,N15_M01_F10_K001_12,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256085,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/K001/N15_M01_F10_K001_12.mat,N15_M01_F10_K001_12.mat,N15_M01_F10_K001_12,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16006,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/K001/N15_M01_F10_K001_12.mat,N15_M01_F10_K001_12.mat,N15_M01_F10_K001_12,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/K001/N15_M01_F10_K001_12.mat,N15_M01_F10_K001_12.mat,N15_M01_F10_K001_12,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16006,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/K001/N15_M01_F10_K001_12.mat,N15_M01_F10_K001_12.mat,N15_M01_F10_K001_12,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256085,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/K001/N15_M01_F10_K001_13.mat,N15_M01_F10_K001_13.mat,N15_M01_F10_K001_13,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16007,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/K001/N15_M01_F10_K001_13.mat,N15_M01_F10_K001_13.mat,N15_M01_F10_K001_13,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,257110,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/K001/N15_M01_F10_K001_13.mat,N15_M01_F10_K001_13.mat,N15_M01_F10_K001_13,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,257110,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/K001/N15_M01_F10_K001_13.mat,N15_M01_F10_K001_13.mat,N15_M01_F10_K001_13,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16007,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/K001/N15_M01_F10_K001_13.mat,N15_M01_F10_K001_13.mat,N15_M01_F10_K001_13,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/K001/N15_M01_F10_K001_13.mat,N15_M01_F10_K001_13.mat,N15_M01_F10_K001_13,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16007,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/K001/N15_M01_F10_K001_13.mat,N15_M01_F10_K001_13.mat,N15_M01_F10_K001_13,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,257110,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/K001/N15_M01_F10_K001_14.mat,N15_M01_F10_K001_14.mat,N15_M01_F10_K001_14,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/K001/N15_M01_F10_K001_14.mat,N15_M01_F10_K001_14.mat,N15_M01_F10_K001_14,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/K001/N15_M01_F10_K001_14.mat,N15_M01_F10_K001_14.mat,N15_M01_F10_K001_14,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/K001/N15_M01_F10_K001_14.mat,N15_M01_F10_K001_14.mat,N15_M01_F10_K001_14,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/K001/N15_M01_F10_K001_14.mat,N15_M01_F10_K001_14.mat,N15_M01_F10_K001_14,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/K001/N15_M01_F10_K001_14.mat,N15_M01_F10_K001_14.mat,N15_M01_F10_K001_14,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/K001/N15_M01_F10_K001_14.mat,N15_M01_F10_K001_14.mat,N15_M01_F10_K001_14,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/K001/N15_M01_F10_K001_15.mat,N15_M01_F10_K001_15.mat,N15_M01_F10_K001_15,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/K001/N15_M01_F10_K001_15.mat,N15_M01_F10_K001_15.mat,N15_M01_F10_K001_15,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/K001/N15_M01_F10_K001_15.mat,N15_M01_F10_K001_15.mat,N15_M01_F10_K001_15,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/K001/N15_M01_F10_K001_15.mat,N15_M01_F10_K001_15.mat,N15_M01_F10_K001_15,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/K001/N15_M01_F10_K001_15.mat,N15_M01_F10_K001_15.mat,N15_M01_F10_K001_15,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/K001/N15_M01_F10_K001_15.mat,N15_M01_F10_K001_15.mat,N15_M01_F10_K001_15,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/K001/N15_M01_F10_K001_15.mat,N15_M01_F10_K001_15.mat,N15_M01_F10_K001_15,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/K001/N15_M01_F10_K001_16.mat,N15_M01_F10_K001_16.mat,N15_M01_F10_K001_16,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16007,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/K001/N15_M01_F10_K001_16.mat,N15_M01_F10_K001_16.mat,N15_M01_F10_K001_16,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256673,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/K001/N15_M01_F10_K001_16.mat,N15_M01_F10_K001_16.mat,N15_M01_F10_K001_16,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256673,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/K001/N15_M01_F10_K001_16.mat,N15_M01_F10_K001_16.mat,N15_M01_F10_K001_16,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16007,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/K001/N15_M01_F10_K001_16.mat,N15_M01_F10_K001_16.mat,N15_M01_F10_K001_16,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/K001/N15_M01_F10_K001_16.mat,N15_M01_F10_K001_16.mat,N15_M01_F10_K001_16,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16007,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/K001/N15_M01_F10_K001_16.mat,N15_M01_F10_K001_16.mat,N15_M01_F10_K001_16,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256673,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/K001/N15_M01_F10_K001_17.mat,N15_M01_F10_K001_17.mat,N15_M01_F10_K001_17,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/K001/N15_M01_F10_K001_17.mat,N15_M01_F10_K001_17.mat,N15_M01_F10_K001_17,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/K001/N15_M01_F10_K001_17.mat,N15_M01_F10_K001_17.mat,N15_M01_F10_K001_17,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/K001/N15_M01_F10_K001_17.mat,N15_M01_F10_K001_17.mat,N15_M01_F10_K001_17,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/K001/N15_M01_F10_K001_17.mat,N15_M01_F10_K001_17.mat,N15_M01_F10_K001_17,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
